date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:52	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?f_logic_perspective.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index7d74.html	(from http://help.semafora-systems.com/f_logic_perspective.htm)
11:03:53	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?ontology_navigator.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/indexb8e0.html	(from http://help.semafora-systems.com/ontology_navigator.htm)
11:03:55	59150/59150	---M--	200	added ('OK')	image/png	etag:%2214a-e70e-4abb44d870580%22	http://help.semafora-systems.com/clip0447.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0447.png	(from http://help.semafora-systems.com/creating_a_report_displaying_a.htm)
11:03:55	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?entity_properties.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index8f27.html	(from http://help.semafora-systems.com/entity_properties.htm)
11:03:55	13206/13206	---M--	200	added ('OK')	image/png	etag:%2298-3396-4abb444b4b880%22	http://help.semafora-systems.com/clip0063.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0063.png	(from http://help.semafora-systems.com/ontology_navigator.htm)
11:03:56	49978/49978	---M--	200	added ('OK')	image/png	etag:%2214b-c33a-4abb44d9647c0%22	http://help.semafora-systems.com/clip0448.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0448.png	(from http://help.semafora-systems.com/creating_a_report_displaying_a.htm)
11:03:57	48705/48705	---M--	200	added ('OK')	image/png	etag:%2214d-be41-4abb44da58a00%22	http://help.semafora-systems.com/clip0450.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0450.png	(from http://help.semafora-systems.com/creating_a_report_displaying_a.htm)
11:03:57	5856/5856	---M--	200	added ('OK')	image/png	etag:%2293-16e0-4abb444592b00%22	http://help.semafora-systems.com/clip0058.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0058.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:03:58	2863/2863	---M--	200	added ('OK')	image/png	etag:%2294-b2f-4abb444686d40%22	http://help.semafora-systems.com/clip0059.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0059.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:03:58	2136/2136	---M--	200	added ('OK')	image/png	etag:%2296-858-4abb44486f1c0%22	http://help.semafora-systems.com/clip0061.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0061.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:03:58	18219/18219	---M--	200	added ('OK')	image/png	etag:%2291-472b-4abb44449e8c0%22	http://help.semafora-systems.com/clip0056.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0056.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:04:01	19765/19765	---M--	200	added ('OK')	image/png	etag:%22164-4d35-4abb44ea8f040%22	http://help.semafora-systems.com/clip0529.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0529.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:04:01	16877/16877	---M--	200	added ('OK')	image/png	etag:%22b7-41ed-4abb44650b540%22	http://help.semafora-systems.com/clip0175.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0175.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:04:02	36157/36157	---M--	200	added ('OK')	image/png	etag:%2292-8d3d-4abb444592b00%22	http://help.semafora-systems.com/clip0057.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0057.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:04:02	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?objectlogic_concepts.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/indexec71.html	(from http://help.semafora-systems.com/objectlogic_concepts.htm)
11:04:03	18410/18410	---M--	200	added ('OK')	image/png	etag:%22165-47ea-4abb44eb83280%22	http://help.semafora-systems.com/clip0530.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0530.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:04:08	71579/71579	---M--	200	added ('OK')	image/png	etag:%2297-1179b-4abb444a57640%22	http://help.semafora-systems.com/clip0062.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0062.png	(from http://help.semafora-systems.com/entity_properties.htm)
11:04:11	52404/52404	---M--	200	added ('OK')	image/png	etag:%2299-ccb4-4abb444b4b880%22	http://help.semafora-systems.com/clip0064.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0064.png	(from http://help.semafora-systems.com/objectlogic_concepts.htm)
11:04:12	20646/20646	---M--	200	added ('OK')	image/png	etag:%229a-50a6-4abb444c3fac0%22	http://help.semafora-systems.com/clip0065.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0065.png	(from http://help.semafora-systems.com/objectlogic_concepts.htm)
11:04:14	17013/17013	---M--	200	added ('OK')	image/png	etag:%229b-4275-4abb444c3fac0%22	http://help.semafora-systems.com/clip0066.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0066.png	(from http://help.semafora-systems.com/objectlogic_concepts.htm)
11:04:14	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?objectlogic_instances.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/indexb1c4.html	(from http://help.semafora-systems.com/objectlogic_instances.htm)
11:04:15	17668/17668	---M--	200	added ('OK')	image/png	etag:%2221c-4504-4abb45007e400%22	http://help.semafora-systems.com/metainfo.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/metainfo.png	(from http://help.semafora-systems.com/objectlogic_concepts.htm)
11:04:16	6720/6720	---M--	200	added ('OK')	image/png	etag:%229d-1a40-4abb444d33d00%22	http://help.semafora-systems.com/clip0068.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0068.png	(from http://help.semafora-systems.com/objectlogic_instances.htm)
11:04:16	556/556	---M--	200	added ('OK')	image/png	etag:%2237-22c-4abb4413073c0%22	http://help.semafora-systems.com/attribute.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/attribute.png	(from http://help.semafora-systems.com/objectlogic_instances.htm)
11:04:17	90545/90545	---M--	200	added ('OK')	image/png	etag:%22160-161b1-4abb44e7b2980%22	http://help.semafora-systems.com/clip0524.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0524.png	(from http://help.semafora-systems.com/objectlogic_concepts.htm)
11:04:17	632/632	---M--	200	added ('OK')	image/png	etag:%2228e-278-4abb450266880%22	http://help.semafora-systems.com/relation.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/relation.png	(from http://help.semafora-systems.com/objectlogic_instances.htm)
11:04:17	87142/87142	---M--	200	added ('OK')	image/png	etag:%22a0-15466-4abb444f1c180%22	http://help.semafora-systems.com/clip0075.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0075.png	(from http://help.semafora-systems.com/objectlogic_concepts.htm)
11:04:18	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?objectlogic_relations.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index5c2c.html	(from http://help.semafora-systems.com/objectlogic_relations.htm)
11:04:19	35223/35223	---M--	200	added ('OK')	image/png	etag:%229e-8997-4abb444e27f40%22	http://help.semafora-systems.com/clip0069.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0069.png	(from http://help.semafora-systems.com/objectlogic_instances.htm)
11:04:19	15521/15521	---M--	200	added ('OK')	image/png	etag:%229f-3ca1-4abb444f1c180%22	http://help.semafora-systems.com/clip0070.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0070.png	(from http://help.semafora-systems.com/objectlogic_instances.htm)
11:04:21	18829/18829	---M--	200	added ('OK')	image/png	etag:%229c-498d-4abb444d33d00%22	http://help.semafora-systems.com/clip0067.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0067.png	(from http://help.semafora-systems.com/objectlogic_relations.htm)
11:04:21	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?ontology_validation.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index327a.html	(from http://help.semafora-systems.com/ontology_validation.htm)
11:04:22	19797/19797	---M--	200	added ('OK')	image/png	etag:%22288-4d55-4abb450266880%22	http://help.semafora-systems.com/rdf_prop.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/rdf_prop.png	(from http://help.semafora-systems.com/objectlogic_relations.htm)
11:04:22	20317/20317	---M--	200	added ('OK')	image/png	etag:%22163-4f5d-4abb44ea8f040%22	http://help.semafora-systems.com/clip0527.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0527.png	(from http://help.semafora-systems.com/objectlogic_relations.htm)
11:04:23	27445/27445	---M--	200	added ('OK')	image/png	etag:%2225c-6b35-4abb450266880%22	http://help.semafora-systems.com/owl_prop.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/owl_prop.png	(from http://help.semafora-systems.com/objectlogic_relations.htm)
11:04:23	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?f_logic_editor.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/indexdda4.html	(from http://help.semafora-systems.com/f_logic_editor.htm)
11:04:26	20818/20818	---M--	200	added ('OK')	image/png	etag:%22a9-5152-4abb445999a40%22	http://help.semafora-systems.com/clip0088.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0088.png	(from http://help.semafora-systems.com/ontology_validation.htm)
11:04:26	25925/25925	---M--	200	added ('OK')	image/png	etag:%22a8-6545-4abb445999a40%22	http://help.semafora-systems.com/clip0087.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0087.png	(from http://help.semafora-systems.com/ontology_validation.htm)
11:04:26	31057/31057	---M--	200	added ('OK')	image/png	etag:%22a7-7951-4abb4457b15c0%22	http://help.semafora-systems.com/clip0086.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0086.png	(from http://help.semafora-systems.com/ontology_validation.htm)
11:04:27	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?ontology_visualizer.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index5af1.html	(from http://help.semafora-systems.com/ontology_visualizer.htm)
11:04:29	40524/40524	---M--	200	added ('OK')	image/png	etag:%22aa-9e4c-4abb445a8dc80%22	http://help.semafora-systems.com/clip0089.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0089.png	(from http://help.semafora-systems.com/f_logic_editor.htm)
11:04:29	14673/14673	---M--	200	added ('OK')	image/png	etag:%22a1-3951-4abb4452eca80%22	http://help.semafora-systems.com/clip0078.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0078.png	(from http://help.semafora-systems.com/ontology_visualizer.htm)
11:04:29	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?graph_view.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index5353.html	(from http://help.semafora-systems.com/graph_view.htm)
11:04:33	17322/17322	---M--	200	added ('OK')	image/png	etag:%22a4-43aa-4abb4455c9140%22	http://help.semafora-systems.com/clip0081.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0081.png	(from http://help.semafora-systems.com/graph_view.htm)
11:04:36	39111/39111	---M--	200	added ('OK')	image/png	etag:%22a3-98c7-4abb4455c9140%22	http://help.semafora-systems.com/clip0080.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0080.png	(from http://help.semafora-systems.com/graph_view.htm)
11:04:38	6315/6315	---M--	200	added ('OK')	image/png	etag:%22a6-18ab-4abb4457b15c0%22	http://help.semafora-systems.com/clip0084.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0084.png	(from http://help.semafora-systems.com/graph_view.htm)
11:04:38	80000/80000	---M--	200	added ('OK')	image/png	etag:%22ab-13880-4abb445a8dc80%22	http://help.semafora-systems.com/clip0090.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0090.png	(from http://help.semafora-systems.com/f_logic_editor.htm)
11:04:38	33785/33785	---M--	200	added ('OK')	image/png	etag:%22a5-83f9-4abb4456bd380%22	http://help.semafora-systems.com/clip0083.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0083.png	(from http://help.semafora-systems.com/graph_view.htm)
11:04:38	73992/73992	---M--	200	added ('OK')	image/png	etag:%22a2-12108-4abb4454d4f00%22	http://help.semafora-systems.com/clip0079.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0079.png	(from http://help.semafora-systems.com/ontology_visualizer.htm)
11:04:38	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?collaboration.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/indexab57.html	(from http://help.semafora-systems.com/collaboration.htm)
11:04:40	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?webservices.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index1d69.html	(from http://help.semafora-systems.com/webservices.htm)
11:04:40	29065/29065	---M--	200	added ('OK')	image/png	etag:%22103-7189-4abb44a4f0c00%22	http://help.semafora-systems.com/clip0304.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0304.png	(from http://help.semafora-systems.com/collaboration.htm)
11:04:43	23558/23558	---M--	200	added ('OK')	image/png	etag:%22104-5c06-4abb44a4f0c00%22	http://help.semafora-systems.com/clip0305.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0305.png	(from http://help.semafora-systems.com/collaboration.htm)
11:04:45	33387/33387	---M--	200	added ('OK')	image/png	etag:%22105-826b-4abb44a5e4e40%22	http://help.semafora-systems.com/clip0306.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0306.png	(from http://help.semafora-systems.com/collaboration.htm)
11:04:47	8920/8920	---M--	200	added ('OK')	image/png	etag:%22108-22d8-4abb44a7cd2c0%22	http://help.semafora-systems.com/clip0326.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0326.png	(from http://help.semafora-systems.com/webservices.htm)
11:04:47	24990/24990	---M--	200	added ('OK')	image/png	etag:%22107-619e-4abb44a6d9080%22	http://help.semafora-systems.com/clip0325.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0325.png	(from http://help.semafora-systems.com/webservices.htm)
11:04:47	40550/40550	---M--	200	added ('OK')	image/png	etag:%22106-9e66-4abb44a6d9080%22	http://help.semafora-systems.com/clip0321.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0321.png	(from http://help.semafora-systems.com/webservices.htm)
11:04:47	44676/44676	---M--	200	added ('OK')	image/png	etag:%22169-ae84-4abb44ee5f940%22	http://help.semafora-systems.com/clip0541.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0541.png	(from http://help.semafora-systems.com/webservices.htm)
11:04:48	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?graphical_rule_editor.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index1d81.html	(from http://help.semafora-systems.com/graphical_rule_editor.htm)
11:04:48	16695/16695	---M--	200	added ('OK')	image/png	etag:%22109-4137-4abb44a7cd2c0%22	http://help.semafora-systems.com/clip0327.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0327.png	(from http://help.semafora-systems.com/webservices.htm)
11:04:49	11528/11528	---M--	200	added ('OK')	image/png	etag:%2210a-2d08-4abb44a8c1500%22	http://help.semafora-systems.com/clip0328.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0328.png	(from http://help.semafora-systems.com/webservices.htm)
11:04:50	8161/8161	---M--	200	added ('OK')	image/png	etag:%22150-1fe1-4abb44dc40e80%22	http://help.semafora-systems.com/clip0479.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0479.png	(from http://help.semafora-systems.com/graphical_rule_editor.htm)
11:04:52	26432/26432	---M--	200	added ('OK')	image/png	etag:%2210b-6740-4abb44a9b5740%22	http://help.semafora-systems.com/clip0329.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0329.png	(from http://help.semafora-systems.com/webservices.htm)
11:04:52	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?rule_activation.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/indexe0bb.html	(from http://help.semafora-systems.com/rule_activation.htm)
11:04:52	14904/14904	---M--	200	added ('OK')	image/png	etag:%22167-3a38-4abb44ec774c0%22	http://help.semafora-systems.com/clip0538.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0538.png	(from http://help.semafora-systems.com/graphical_rule_editor.htm)
11:04:52	19582/19582	---M--	200	added ('OK')	image/png	etag:%22166-4c7e-4abb44eb83280%22	http://help.semafora-systems.com/clip0537.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0537.png	(from http://help.semafora-systems.com/graphical_rule_editor.htm)
11:04:54	37352/37352	---M--	200	added ('OK')	image/png	etag:%22f2-91e8-4abb4492d2140%22	http://help.semafora-systems.com/clip0269.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0269.png	(from http://help.semafora-systems.com/graphical_rule_editor.htm)
11:04:54	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?explanation_editor.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/indexf47e.html	(from http://help.semafora-systems.com/explanation_editor.htm)
11:04:55	18120/18120	---M--	200	added ('OK')	image/png	etag:%22e9-46c8-4abb448a3cd00%22	http://help.semafora-systems.com/clip0255.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0255.png	(from http://help.semafora-systems.com/rule_activation.htm)
11:04:57	29551/29551	---M--	200	added ('OK')	image/png	etag:%22e8-736f-4abb448948ac0%22	http://help.semafora-systems.com/clip0254.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0254.png	(from http://help.semafora-systems.com/rule_activation.htm)
11:04:58	13904/13904	---M--	200	added ('OK')	image/png	etag:%22ef-3650-4abb4490e9cc0%22	http://help.semafora-systems.com/clip0264.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0264.png	(from http://help.semafora-systems.com/explanation_editor.htm)
11:04:58	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?materialization_of_rules.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index433f.html	(from http://help.semafora-systems.com/materialization_of_rules.htm)
11:04:58	37612/37612	---M--	200	added ('OK')	image/png	etag:%22ea-92ec-4abb448d193c0%22	http://help.semafora-systems.com/clip0256.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0256.png	(from http://help.semafora-systems.com/rule_activation.htm)
11:04:59	17680/17680	---M--	200	added ('OK')	image/png	etag:%22f0-4510-4abb4491ddf00%22	http://help.semafora-systems.com/clip0266.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0266.png	(from http://help.semafora-systems.com/explanation_editor.htm)
11:04:59	2399/2399	---M-Z	200	added ('OK')	text/html	etag:%221f2-95f-4c57c5a184840%22	http://help.semafora-systems.com/index.html?graphical_rule_editor2.htm	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/index9457.html	(from http://help.semafora-systems.com/graphical_rule_editor2.htm)
11:05:00	34467/34467	---M--	200	added ('OK')	image/png	etag:%22ee-86a3-4abb4490e9cc0%22	http://help.semafora-systems.com/clip0263.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0263.png	(from http://help.semafora-systems.com/explanation_editor.htm)
11:05:04	32802/32802	---M--	200	added ('OK')	image/png	etag:%22f9-8022-4abb44997f100%22	http://help.semafora-systems.com/clip0284.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0284.png	(from http://help.semafora-systems.com/materialization_of_rules.htm)
11:05:06	46269/46269	---M--	200	added ('OK')	image/png	etag:%22f8-b4bd-4abb44988aec0%22	http://help.semafora-systems.com/clip0283.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/clip0283.png	(from http://help.semafora-systems.com/materialization_of_rules.htm)
11:05:13	85555/85555	---M--	200	added ('OK')	image/png	etag:%2214-14e33-4abb43f66b040%22	http://help.semafora-systems.com/1_conceptcompletion.png	C:/Users/Bernd/OneDrive%20-%20TheGeigers/Documents/000%20semafora/000%20Web/help.semafora-systems.com/help.semafora-systems.com/1_conceptcompletion.png	(from http://help.semafora-systems.com/graphical_rule_editor2.htm)
